ckpt_dir,mode,dataset_name,sparsity_bias,prune_bias,quant_bias,policy_ppl,fixed_ppl,policy_keep_all,policy_prune_keep,policy_quant_ratio,fixed_keep_all,fixed_prune_keep,fixed_quant_ratio,sparsity_levels_kappa_order,policy_action_probs_kappa_order,fixed_levels_kappa_order,fixed_action_probs_kappa_order
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,5.0,10.0,11.228520685313798,12.330397095834243,0.6441964306203383,0.679799132581268,0.49986049107142855,0.6499999761581421,0.679799132581268,0.49986049107142855,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.229911|0.000000|0.000000|0.214844|0.000000|0.000000|0.000000|0.000000|0.000000|0.169085|0.000000|0.000558|0.385603|0.000000,0.000000|0.000000|0.000000|0.000558|0.174665|0.000000|0.000000|0.262277|0.000000|0.000000|0.000000|0.000000|0.000000|0.223772|0.000000|0.000000|0.338728|0.000000,0.000000|0.000000|0.000000|0.000558|0.174665|0.000000|0.000000|0.262277|0.000000|0.000000|0.000000|0.000000|0.000000|0.223772|0.000000|0.000000|0.338728|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,5.0,20.0,11.535762688301597,12.464435937984316,0.661160717452211,0.6781250265027795,0.4945591517857143,0.6499999761581421,0.6781250387430191,0.4945591517857143,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.221540|0.000000|0.000000|0.202009|0.000000|0.000000|0.000000|0.000000|0.000000|0.169085|0.000000|0.021763|0.385603|0.000000,0.000000|0.000000|0.000000|0.003906|0.167969|0.000000|0.004464|0.261161|0.000000|0.000000|0.000000|0.000000|0.008371|0.210379|0.000000|0.005022|0.338728|0.000000,0.000000|0.000000|0.000000|0.003906|0.167969|0.000000|0.004464|0.261161|0.000000|0.000000|0.000000|0.000000|0.008371|0.210379|0.000000|0.005022|0.338728|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,5.0,60.0,40.44674008799396,43.92596400110199,1.0,0.6166294866374561,0.31863839285714285,1.0,0.6166294722684792,0.31863839285714285,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.083147|0.000000|0.725446|0.191406|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.056920|0.026228|0.000000|0.668527|0.248326|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.056920|0.026228|0.000000|0.668527|0.248326|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,5.0,64.0,45.57075545478156,44.88615809628396,1.0,0.6104910948446819,0.30845424107142855,1.0,0.610491085265364,0.30845424107142855,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.052455|0.000000|0.766183|0.181362|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.039621|0.012835|0.000000|0.726562|0.220982|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.039621|0.012835|0.000000|0.726562|0.220982|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,-20.0,11.83158770997143,12.110476089433524,0.7839285740628839,0.6112723409065178,1.0,0.800000011920929,0.6112723345203059,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.032366|0.000000|0.000000|0.237723|0.000000|0.000000|0.000000|0.000000|0.000000|0.023996|0.000000|0.000000|0.705915,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.000000|0.236607|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.000000|0.707031,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.000000|0.236607|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.000000|0.707031
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,-16.0,11.83158770997143,12.110476089433524,0.7839285740628839,0.6112723409065178,1.0,0.800000011920929,0.6112723345203059,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.032366|0.000000|0.000000|0.237723|0.000000|0.000000|0.000000|0.000000|0.000000|0.023996|0.000000|0.000000|0.705915,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.000000|0.236607|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.000000|0.707031,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.000000|0.236607|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.000000|0.707031
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,-12.0,11.874581552399187,12.101187296040196,0.7830357173723834,0.6112723403743335,0.9983258928571429,0.800000011920929,0.6112723345203059,0.9983258928571429,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.032924|0.000000|0.000000|0.238281|0.000000|0.000000|0.000000|0.000000|0.000000|0.023438|0.000000|0.003348|0.702009,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.001674|0.234933|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.001674|0.705357,0.000000|0.000000|0.000000|0.000000|0.000000|0.013393|0.000000|0.001674|0.234933|0.000000|0.000000|0.000000|0.000000|0.000000|0.042969|0.000000|0.001674|0.705357
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,-10.0,11.719059316814079,12.22079429097881,0.7861607161217502,0.6111607317413602,0.9698660714285714,0.800000011920929,0.6111607274838856,0.9698660714285714,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.028460|0.000000|0.002232|0.236607|0.000000|0.000000|0.000000|0.000000|0.000000|0.027344|0.000000|0.058036|0.647321,0.000000|0.000000|0.000000|0.000000|0.000000|0.013951|0.000000|0.015067|0.220982|0.000000|0.000000|0.000000|0.000000|0.000000|0.041853|0.000000|0.045201|0.662946,0.000000|0.000000|0.000000|0.000000|0.000000|0.013951|0.000000|0.015067|0.220982|0.000000|0.000000|0.000000|0.000000|0.000000|0.041853|0.000000|0.045201|0.662946
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,0.0,11.725600795470296,12.271192770227724,0.6812500034325889,0.637611633432763,0.5008370535714286,0.7000000178813934,0.6376116547201361,0.5008370535714286,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.133371|0.000000|0.000000|0.265067|0.000000|0.000000|0.000000|0.000000|0.000000|0.054688|0.000000|0.000000|0.545201|0.001674,0.000000|0.000000|0.000000|0.000000|0.068638|0.000000|0.000000|0.305804|0.000558|0.000000|0.000000|0.000000|0.000000|0.119420|0.000000|0.000000|0.504464|0.001116,0.000000|0.000000|0.000000|0.000000|0.068638|0.000000|0.000000|0.305804|0.000558|0.000000|0.000000|0.000000|0.000000|0.119420|0.000000|0.000000|0.504464|0.001116
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,10.0,11.718241888619467,12.265202439484996,0.6808035747547235,0.6375000258641583,0.49986049107142855,0.7000000178813934,0.6375000476837158,0.49986049107142855,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.132812|0.000000|0.000000|0.266183|0.000000|0.000000|0.000000|0.000000|0.000000|0.054688|0.000000|0.000558|0.545759|0.000000,0.000000|0.000000|0.000000|0.000000|0.070312|0.000000|0.000000|0.304688|0.000000|0.000000|0.000000|0.000000|0.000000|0.117188|0.000000|0.000558|0.507254|0.000000,0.000000|0.000000|0.000000|0.000000|0.070312|0.000000|0.000000|0.304688|0.000000|0.000000|0.000000|0.000000|0.000000|0.117188|0.000000|0.000558|0.507254|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,20.0,12.535935130171552,13.311894037278327,0.712946433174823,0.6354910965476718,0.4898158482142857,0.7000000178813934,0.635491111448833,0.4898158482142857,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.122768|0.000000|0.000000|0.236049|0.000000|0.000000|0.000000|0.000000|0.000000|0.054688|0.000000|0.040737|0.545759|0.000000,0.000000|0.000000|0.000000|0.000558|0.069754|0.000000|0.014509|0.290179|0.000000|0.000000|0.000000|0.000000|0.000558|0.106585|0.000000|0.025112|0.492746|0.000000,0.000000|0.000000|0.000000|0.000558|0.069754|0.000000|0.014509|0.290179|0.000000|0.000000|0.000000|0.000000|0.000558|0.106585|0.000000|0.025112|0.492746|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,60.0,45.34245824400676,45.47232024806292,1.0,0.6014509153153215,0.30943080357142855,1.0,0.6014509153153215,0.30943080357142855,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.007254|0.000000|0.762277|0.230469|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.005022|0.002232|0.000000|0.757254|0.235491|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.005022|0.002232|0.000000|0.757254|0.235491|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-10.0,10.0,64.0,49.89630673078099,49.55983877218997,1.0,0.6007812730967999,0.2984095982142857,1.0,0.6007812730967999,0.2984095982142857,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.000000|0.806362|0.189732|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.000000|0.806362|0.189732|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.000000|0.806362|0.189732|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,-20.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,-16.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,-12.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,-10.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,0.0,14.246752953777266,11.614890589610315,0.9995535713221345,1.0,0.4740513392857143,1.0,1.0,0.4740513392857143,0.200000|1.000000,0.000000|0.000000|0.000558|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.232143|0.703683|0.063616|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.103795|0.896205|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.103795|0.896205|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,10.0,25.15252143339407,25.411759861982034,1.0,1.0,0.345703125,1.0,1.0,0.345703125,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.617188|0.382812|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.617188|0.382812|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.617188|0.382812|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,20.0,51.011910862783445,51.011910862783445,1.0,1.0,0.25,1.0,1.0,0.25,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,60.0,51.011910862783445,51.011910862783445,1.0,1.0,0.25,1.0,1.0,0.25,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-50.0,64.0,51.011910862783445,51.011910862783445,1.0,1.0,0.25,1.0,1.0,0.25,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,-20.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,-16.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,-12.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,-10.0,9.794031391798864,9.794031391798864,1.0,1.0,1.0,1.0,1.0,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,0.0,14.426760087692458,11.471568292998242,0.9995535713221345,0.9974330365657806,0.47349330357142855,1.0,0.9974330381623336,0.47349330357142855,0.200000|1.000000,0.000000|0.000000|0.000558|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.232143|0.691964|0.062500|0.000000|0.012835|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.104911|0.882254|0.000000|0.001116|0.011719|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.104911|0.882254|0.000000|0.001116|0.011719|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,10.0,24.866422890900804,26.05796971888993,1.0,0.9964285727058139,0.34458705357142855,1.0,0.9964285748345512,0.34458705357142855,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.621652|0.360491|0.000000|0.000000|0.017857|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.610491|0.371652|0.000000|0.011161|0.006696|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.610491|0.371652|0.000000|0.011161|0.006696|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,20.0,50.93368811106481,51.24015169478249,1.0,0.9988839291036129,0.2513950892857143,1.0,0.9988839296357972,0.2513950892857143,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.994420|0.000000|0.000000|0.000000|0.005580|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.988839|0.005580|0.000000|0.005580|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.988839|0.005580|0.000000|0.005580|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,60.0,51.011910862783445,51.011910862783445,1.0,1.0,0.25,1.0,1.0,0.25,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-40.0,64.0,51.011910862783445,51.011910862783445,1.0,1.0,0.25,1.0,1.0,0.25,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-30.0,-20.0,9.845060586122866,9.808388630458829,0.9977678566106728,0.959040179848671,1.0,1.0,0.9590401580291135,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.202009|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-30.0,-16.0,9.845060586122866,9.808388630458829,0.9977678566106728,0.959040179848671,1.0,1.0,0.9590401580291135,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.202009|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-30.0,-12.0,9.845060586122866,9.808388630458829,0.9977678566106728,0.959040179848671,1.0,1.0,0.9590401580291135,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.202009|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-30.0,-10.0,9.845060586122866,9.808388630458829,0.9977678566106728,0.959040179848671,1.0,1.0,0.9590401580291135,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.202009|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.795201|0.000000|0.000000|0.204799|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251030-202125,3600,wikitext,-6.0,-30.0,0.0,13.90508310486837,13.190806231159323,0.849107143602201,0.8991071480725493,0.4638671875,0.8500000238418579,0.8991071230598858,0.4638671875,0.200000|1.000000,0.000000|0.000000|0.000558|0.000000|0.188058|0.000000|0.000000|0.000000|0.000000|0.207031|0.257254|0.030692|0.000000|0.316406|0.000000|0.000000|0.000000|0.000000,0.006696|0.087054|0.000000|0.047991|0.045759|0.000000|0.000000|0.000000|0.000000|0.035714|0.366071|0.000000|0.054129|0.356585|0.000000|0.000000|0.000000|0.000000,0.006696|0.087054|0.000000|0.047991|0.045759|0.000000|0.000000|0.000000|0.000000|0.035714|0.366071|0.000000|0.054129|0.356585|0.000000|0.000000|0.000000|0.000000
